Protein.Group	Protein.Names	Genes	First.Protein.Description	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_001_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_002_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_003_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_004_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_005_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_006_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_007_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_008_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_009_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_010_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_011_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_012_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_013_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_014_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_015_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_016_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_017_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_018_02_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_019_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_020_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_021_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_022_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_023_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_024_001_4pto.raw
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	4.21228e+07	4.51424e+07	4.5453e+07	4.10503e+07	4.32095e+07	4.31865e+07	4.29835e+07	4.3418e+07	4.9162e+07	4.43331e+07	4.58551e+07	4.36385e+07	5.97082e+07	4.40773e+07	4.79789e+07	5.11944e+07	4.54532e+07	5.03015e+07	4.95819e+07	4.94605e+07	4.79198e+07	4.17227e+07	4.7596e+07	5.01327e+07
Q9UGC7	RF1ML_HUMAN	MTRF1L	Peptide chain release factor 1-like, mitochondrial	1.57056e+06	1.6088e+06	1.758e+06	1.65161e+06	874812	1.5868e+06	1.71628e+06	1.41467e+06	1.36003e+06	1.74203e+06	1.63927e+06	2.1489e+06	1.65188e+06	2.37417e+06	2.29961e+06	1.53015e+06	1.76903e+06	1.47167e+06	2.42173e+06	1.53796e+06	1.7723e+06	2.0717e+06	1.84797e+06	1.97039e+06
Q9UGH3	S23A2_HUMAN	SLC23A2	Solute carrier family 23 member 2	222444	206649	242364	287751	277883	196923	203548	234364	249491	224771	134938	203768	218699	215523	245426	244265	262362	336693	248931	265852	226256	230802	254079	291165
Q9UGI8	TES_HUMAN	TES	Testin	5.64076e+07	4.59271e+07	4.95433e+07	4.36468e+07	5.13357e+07	4.84057e+07	4.73312e+07	4.78893e+07	4.70657e+07	4.46889e+07	5.03827e+07	5.31275e+07	4.57251e+07	4.98715e+07	4.66664e+07	4.6219e+07	4.33481e+07	4.13289e+07	4.85892e+07	4.23955e+07	4.77805e+07	5.49039e+07	4.48916e+07	4.94801e+07
Q9UGJ0	AAKG2_HUMAN	PRKAG2	5'-AMP-activated protein kinase subunit gamma-2	688506	936898	1.10221e+06	866495	751168	900919	915902	808865	808843	924019	870207	748181	615720	546085	723478	647350	549528	690239	680236	604895	683403	353101	511347	445843
Q9UGJ1	GCP4_HUMAN	TUBGCP4	Gamma-tubulin complex component 4	7.20472e+06	7.98506e+06	7.54094e+06	7.17932e+06	7.1279e+06	7.06643e+06	7.84548e+06	7.39132e+06	8.2466e+06	7.54006e+06	8.02272e+06	7.03452e+06	9.59442e+06	6.86252e+06	7.09313e+06	7.23093e+06	7.61317e+06	8.13074e+06	7.37912e+06	7.76353e+06	7.69819e+06	5.85536e+06	7.63468e+06	7.27378e+06
Q9UGK3	STAP2_HUMAN	STAP2	Signal-transducing adaptor protein 2	1.02612e+07	1.14947e+07	1.15277e+07	1.33505e+07	1.12346e+07	1.13192e+07	1.17013e+07	1.32126e+07	1.12102e+07	1.11777e+07	1.1812e+07	1.24114e+07	1.09055e+07	9.28682e+06	1.00324e+07	1.29307e+07	9.83433e+06	1.05995e+07	9.75055e+06	1.24907e+07	1.02045e+07	8.60771e+06	1.0075e+07	1.31076e+07
Q9UGK8	SRGEF_HUMAN	SERGEF	Secretion-regulating guanine nucleotide exchange factor	1.5557e+06	1.24811e+06	1.64916e+06	1.3022e+06	1.79247e+06	1.39416e+06	1.52035e+06	1.86802e+06	1.8569e+06	1.8123e+06	1.77521e+06	1.79346e+06	1.75332e+06	1.5297e+06	1.42517e+06	1.28412e+06	1.39869e+06	1.53473e+06	1.89963e+06	1.37512e+06	1.37122e+06	1.01857e+06	1.20213e+06	1.45113e+06
Q9UGL1	KDM5B_HUMAN	KDM5B	Lysine-specific demethylase 5B	509663	433410	599316	580442	501305	513735	504030	489151	561948	527315	559716	499968	817775	620390	668800	596645	643127	623396	743185	623975	611738	665975	641889	586387
Q9UGM6	SYWM_HUMAN	WARS2	Tryptophan--tRNA ligase, mitochondrial	9.40547e+06	8.15333e+06	7.86739e+06	9.86447e+06	8.29868e+06	8.0425e+06	9.26981e+06	8.57361e+06	7.23552e+06	9.10712e+06	9.24978e+06	8.63975e+06	8.48069e+06	9.06863e+06	8.8705e+06	9.34098e+06	1.0023e+07	9.5308e+06	9.16492e+06	9.74153e+06	9.5847e+06	1.01158e+07	9.42509e+06	8.72035e+06
Q9UGN5	PARP2_HUMAN	PARP2	Poly [ADP-ribose] polymerase 2	4.06831e+06	4.36196e+06	4.39086e+06	3.86981e+06	4.06445e+06	3.69831e+06	4.36081e+06	3.89061e+06	4.65851e+06	4.51187e+06	4.38389e+06	3.75782e+06	5.75993e+06	4.10016e+06	4.84026e+06	4.76762e+06	4.78256e+06	5.36e+06	5.02843e+06	4.9184e+06	5.0351e+06	3.81778e+06	5.16401e+06	4.45159e+06
Q9UGP4	LIMD1_HUMAN	LIMD1	LIM domain-containing protein 1	1.82635e+07	1.46412e+07	1.40964e+07	1.44891e+07	1.40091e+07	1.47219e+07	1.48928e+07	1.27192e+07	1.54073e+07	1.5683e+07	1.35066e+07	1.41304e+07	1.13062e+07	2.13808e+07	1.75215e+07	1.66552e+07	1.69424e+07	1.71037e+07	1.72022e+07	1.46799e+07	1.73615e+07	2.22164e+07	1.7247e+07	1.6588e+07
Q9UGP5	DPOLL_HUMAN	POLL	DNA polymerase lambda	746451	692074	695177	612727	662553	663827	764107	687880	696810	644072	795896	533482	802074	535391	712155	698836	721315	784651	821454	598094	656939	619452	744131	700486
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	1.90022e+07	1.81191e+07	1.99917e+07	1.81764e+07	1.80268e+07	1.70338e+07	1.85653e+07	1.96439e+07	1.93104e+07	1.78291e+07	1.87143e+07	1.93833e+07	2.02784e+07	1.73839e+07	1.85417e+07	1.87537e+07	1.82159e+07	1.7791e+07	1.90036e+07	1.92106e+07	1.8059e+07	1.49282e+07	1.78392e+07	1.96667e+07
Q9UGQ3	GTR6_HUMAN	SLC2A6	Solute carrier family 2, facilitated glucose transporter member 6	1.11003e+06	1.71198e+06	1.93705e+06	3.28177e+06	1.5798e+06	2.0209e+06	1.41901e+06	3.3632e+06	1.71767e+06	1.6228e+06	1.05205e+06	2.52997e+06	2.2575e+06	1.68675e+06	1.67543e+06	4.44695e+06	1.94118e+06	2.07734e+06	1.94395e+06	5.08416e+06	1.80131e+06	2.24138e+06	1.61773e+06	4.47998e+06
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	1.1788e+07	1.21423e+07	1.12015e+07	1.30547e+07	9.95686e+06	1.11256e+07	1.12255e+07	1.28163e+07	1.23217e+07	1.16557e+07	1.18196e+07	1.27154e+07	1.34255e+07	1.03463e+07	1.04717e+07	1.21356e+07	1.11097e+07	1.2029e+07	1.20228e+07	1.1763e+07	1.17298e+07	9.62372e+06	1.1784e+07	1.2394e+07
Q9UGT4	SUSD2_HUMAN	SUSD2	Sushi domain-containing protein 2	338987	406872	348513	306497	449494	418194	346068	412389	220335	262673	201587	349656		143328	271878	181401		50969.5		222012	90848.5			
Q9UGU0	TCF20_HUMAN	TCF20	Transcription factor 20	3.28835e+06	3.27852e+06	2.92754e+06	3.21394e+06	3.31918e+06	3.54082e+06	3.37109e+06	3.16668e+06	3.0065e+06	3.31972e+06	3.21729e+06	3.27608e+06	2.79299e+06	4.13803e+06	3.22744e+06	3.6668e+06	3.60376e+06	3.9514e+06	3.59258e+06	3.58394e+06	3.478e+06	4.52479e+06	3.55125e+06	3.90307e+06
Q9UGU5	HMGX4_HUMAN	HMGXB4	HMG domain-containing protein 4	2.38968e+06	2.31896e+06	2.19036e+06	2.64771e+06	2.85836e+06	2.79842e+06	2.67561e+06	2.83429e+06	1.98637e+06	2.8704e+06	2.46877e+06	2.79936e+06	2.10135e+06	3.18808e+06	2.42315e+06	2.63523e+06	2.98401e+06	2.67251e+06	3.19784e+06	3.31439e+06	2.48886e+06	3.1042e+06	2.60863e+06	2.90038e+06
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	2.68184e+07	2.51146e+07	2.30763e+07	2.24947e+07	2.66633e+07	2.42455e+07	2.45575e+07	2.2799e+07	2.49291e+07	2.42489e+07	2.21958e+07	2.18696e+07	2.92541e+07	3.89441e+07	3.51928e+07	3.69915e+07	3.2606e+07	3.16194e+07	3.17939e+07	3.17151e+07	3.43019e+07	4.58914e+07	3.85347e+07	3.91567e+07
Q9UGY1	NOL12_HUMAN	NOL12	Nucleolar protein 12	3.56807e+06	3.61836e+06	2.38328e+06	3.11468e+06	3.51637e+06	3.656e+06	3.5112e+06	2.98669e+06	1.86654e+06	3.47371e+06	3.2821e+06	3.66718e+06	1.90596e+06	5.63628e+06	3.42519e+06	3.70256e+06	4.562e+06	4.48726e+06	4.75097e+06	5.14171e+06	4.4456e+06	6.81681e+06	4.9155e+06	4.24299e+06
Q9UH17	ABC3B_HUMAN	APOBEC3B	DNA dC->dU-editing enzyme APOBEC-3B	1.60925e+07	1.55137e+07	1.88563e+07	1.92131e+07	1.76279e+07	1.56488e+07	1.73613e+07	1.93517e+07	2.22372e+07	1.46326e+07	1.7664e+07	1.73206e+07	1.74148e+07	1.15177e+07	1.58279e+07	1.76454e+07	1.54506e+07	1.53609e+07	1.43182e+07	2.00767e+07	1.64403e+07	1.00148e+07	1.30732e+07	1.84149e+07
Q9UH36	SRR1L_HUMAN	SRRD	SRR1-like protein			22039.5	12171.2	11983.2		14760.6	16617.9	20489.8	16365.9	16924.4		24960.8	23425.1	12483.5	14205.5	8968.59	23939.1	16643.2	13491.2	15318.2	12402.9	10976.7	14010.7
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	2.77961e+06	3.14773e+06	3.07489e+06	3.64713e+06	2.89738e+06	3.04087e+06	3.2877e+06	3.48503e+06	3.04423e+06	3.52149e+06	3.22988e+06	3.15526e+06	3.64614e+06	2.79678e+06	2.77779e+06	3.13766e+06	3.15743e+06	2.86143e+06	2.89464e+06	3.68798e+06	2.91741e+06	2.36802e+06	2.77796e+06	2.6511e+06
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	2.08396e+07	1.89073e+07	1.71872e+07	2.2548e+07	1.9864e+07	1.88188e+07	1.90915e+07	1.8691e+07	1.98991e+07	1.88037e+07	1.88757e+07	2.01014e+07	2.00314e+07	2.2217e+07	2.26986e+07	2.53799e+07	2.35107e+07	2.16641e+07	2.08944e+07	2.26082e+07	2.11186e+07	2.76788e+07	2.13102e+07	2.36472e+07
Q9UH92	MLX_HUMAN	MLX	Max-like protein X	2.98792e+06	3.52646e+06	3.68194e+06	3.46586e+06	5.52055e+06	3.69368e+06	3.00965e+06	4.18966e+06	3.7177e+06	3.83509e+06	3.56185e+06	3.65156e+06	3.14901e+06	5.23748e+06	4.9008e+06	3.66917e+06	4.57389e+06	3.47286e+06	3.5549e+06	3.32332e+06	3.35833e+06	5.48228e+06	4.10849e+06	3.17728e+06
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	1.41393e+07	1.39146e+07	1.51539e+07	1.43657e+07	1.40828e+07	1.33399e+07	1.46547e+07	1.52319e+07	1.4669e+07	1.44784e+07	1.49258e+07	1.5804e+07	1.43597e+07	1.31205e+07	1.31207e+07	1.3368e+07	1.44771e+07	1.33653e+07	1.38977e+07	1.42834e+07	1.36343e+07	1.13816e+07	1.28884e+07	1.32573e+07
Q9UHA2	S18L2_HUMAN	SS18L2	SS18-like protein 2	1.23773e+06	1.06067e+06	955960	1.22108e+06	1.05133e+06	934864	1.06687e+06	833592	1.15443e+06	1.11068e+06	1.11487e+06	1.09029e+06	820307	1.25211e+06	1.10286e+06	1.25491e+06	1.17146e+06	1.04453e+06	1.00771e+06	965787	1.14789e+06	1.60202e+06	1.22104e+06	969972
Q9UHA3	RLP24_HUMAN	RSL24D1	Probable ribosome biogenesis protein RLP24	2.27522e+07	2.38338e+07	2.2663e+07	2.09682e+07	2.38697e+07	2.35871e+07	2.09747e+07	2.16943e+07	2.02587e+07	2.3594e+07	2.39966e+07	2.36687e+07	1.73202e+07	2.50779e+07	2.3659e+07	2.0714e+07	2.39353e+07	2.18374e+07	2.50806e+07	2.30009e+07	2.2147e+07	2.339e+07	2.27147e+07	2.09435e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	7.54684e+06	7.4588e+06	8.38235e+06	8.05901e+06	8.46126e+06	7.71294e+06	7.40842e+06	7.46676e+06	7.76368e+06	8.39793e+06	8.20894e+06	7.91468e+06	1.05035e+07	9.96717e+06	1.02755e+07	1.17893e+07	1.00732e+07	1.15172e+07	1.00023e+07	1.01491e+07	1.01629e+07	1.04005e+07	9.56338e+06	1.20697e+07
Q9UHB4	NDOR1_HUMAN	NDOR1	NADPH-dependent diflavin oxidoreductase 1	1.07275e+07	1.20017e+07	1.0767e+07	9.4342e+06	9.49866e+06	1.03816e+07	1.09302e+07	1.14476e+07	1.0573e+07	1.07454e+07	8.73806e+06	1.18034e+07	1.28971e+07	1.25486e+07	1.10828e+07	1.27853e+07	1.1098e+07	1.19523e+07	1.3127e+07	1.39168e+07	1.20928e+07	1.08997e+07	1.21775e+07	1.1844e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	9.25315e+07	1.06866e+08	8.94247e+07	9.87932e+07	9.06756e+07	1.11234e+08	8.93874e+07	1.11919e+08	7.71811e+07	1.05993e+08	8.69821e+07	1.22731e+08	4.73681e+07	1.08039e+08	7.1115e+07	8.7146e+07	6.65452e+07	7.76504e+07	7.13981e+07	8.31535e+07	7.21713e+07	1.11612e+08	7.13772e+07	9.37807e+07
Q9UHB7	AFF4_HUMAN	AFF4	AF4/FMR2 family member 4	5.23756e+06	5.01305e+06	4.9758e+06	5.28461e+06	5.12515e+06	5.08379e+06	5.39552e+06	5.28807e+06	5.27425e+06	5.50068e+06	5.1052e+06	4.8564e+06	5.66128e+06	6.26402e+06	5.68575e+06	6.07293e+06	5.5729e+06	6.67184e+06	5.35856e+06	6.21678e+06	6.05961e+06	6.43142e+06	5.94445e+06	6.24534e+06
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	2.43795e+07	2.6814e+07	2.68474e+07	2.52571e+07	2.4727e+07	2.47297e+07	2.59889e+07	2.71564e+07	2.65522e+07	2.66923e+07	2.73659e+07	2.53417e+07	2.78962e+07	2.37758e+07	2.64459e+07	2.54896e+07	2.6097e+07	2.52481e+07	2.61834e+07	2.71485e+07	2.74274e+07	2.39002e+07	2.57202e+07	2.53128e+07
Q9UHC1	MLH3_HUMAN	MLH3	DNA mismatch repair protein Mlh3	109890	264751	238691	185499	146019	182676	110542	213068	183648	160301	186154	197446	186316	150865	152757	172758	182349	277587	163647	152097	153305	247595	182923	163886
Q9UHC6	CNTP2_HUMAN	CNTNAP2	Contactin-associated protein-like 2	30010.5		47370.5	11125.8	37750.3				37572.4		40474.8	14720.9	36431	59584.9	29604.5	55533.3	27045	84067.3	36917.4		39600.8	62287.2	35145.3	88293.5
Q9UHC7	MKRN1_HUMAN	MKRN1	E3 ubiquitin-protein ligase makorin-1	1.68919e+06	1.44059e+06	1.63235e+06	1.53166e+06	1.92123e+06	1.38845e+06	1.40124e+06	1.45804e+06	1.6711e+06	1.56761e+06	1.75529e+06	1.71688e+06	1.48499e+06	1.88704e+06	1.84441e+06	1.6016e+06	1.6275e+06	1.78392e+06	1.88012e+06	1.40614e+06	1.67527e+06	1.87906e+06	1.53658e+06	1.60281e+06
Q9UHD0	IL19_HUMAN	IL19	Interleukin-19				629325		514415		588232				1.08169e+06												
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	7.20129e+07	6.50297e+07	7.2481e+07	5.97335e+07	6.28849e+07	6.35969e+07	6.65387e+07	6.68086e+07	6.71058e+07	6.63343e+07	6.79391e+07	6.85108e+07	8.5673e+07	9.19328e+07	9.13555e+07	9.30164e+07	8.3875e+07	8.62126e+07	9.39746e+07	8.82422e+07	9.02662e+07	8.34277e+07	8.99347e+07	9.83657e+07
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	1.32865e+07	1.31342e+07	1.49556e+07	1.44244e+07	1.26297e+07	1.28465e+07	1.51037e+07	1.32674e+07	1.52464e+07	1.44042e+07	1.45327e+07	1.3853e+07	1.74937e+07	1.27917e+07	1.46573e+07	1.48748e+07	1.49651e+07	1.6011e+07	1.46227e+07	1.56037e+07	1.38281e+07	1.0664e+07	1.48613e+07	1.35017e+07
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	5.7358e+07	5.67996e+07	5.79286e+07	5.2491e+07	5.49343e+07	5.41269e+07	5.94285e+07	5.7574e+07	4.99287e+07	5.54637e+07	5.86538e+07	6.02414e+07	4.71994e+07	5.01814e+07	5.34546e+07	5.04952e+07	5.19949e+07	5.56017e+07	5.75357e+07	5.51274e+07	5.2954e+07	5.36817e+07	5.53646e+07	5.32532e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	4.50279e+07	4.48189e+07	4.30071e+07	5.21341e+07	5.18655e+07	5.70064e+07	4.58805e+07	4.80734e+07	4.38553e+07	4.9542e+07	4.35781e+07	4.53802e+07	3.3378e+07	6.20225e+07	5.23386e+07	5.74475e+07	5.34794e+07	4.90396e+07	5.06418e+07	4.89052e+07	4.55266e+07	7.98138e+07	5.25203e+07	5.23949e+07
Q9UHE8	STEA1_HUMAN	STEAP1	STEAP1 protein	133483	128168	176460	148024	174936	114105	184162	126845	164217	139135	147694	167914	212047	189139	228104	190040	228762	188026	183929	240886	164015	131124	187408	204945
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	2.85231e+07	3.34056e+07	3.62969e+07	2.87305e+07	2.97631e+07	3.51356e+07	3.05171e+07	3.11817e+07	3.65509e+07	3.16116e+07	3.57277e+07	2.73342e+07	3.15491e+07	2.5315e+07	3.23246e+07	2.94992e+07	2.95572e+07	3.15025e+07	2.759e+07	2.8576e+07	3.40132e+07	2.73072e+07	2.87597e+07	3.07627e+07
Q9UHI6	DDX20_HUMAN	DDX20	Probable ATP-dependent RNA helicase DDX20	1.16021e+07	1.18277e+07	1.18296e+07	1.14442e+07	1.04479e+07	1.08421e+07	1.14002e+07	1.19879e+07	1.18959e+07	1.14783e+07	1.13469e+07	1.1641e+07	1.41451e+07	1.13266e+07	1.11614e+07	1.15092e+07	1.14291e+07	1.21452e+07	1.2761e+07	1.22383e+07	1.13367e+07	1.0198e+07	1.20624e+07	1.21995e+07
Q9UHI8	ATS1_HUMAN	ADAMTS1	A disintegrin and metalloproteinase with thrombospondin motifs 1	122450		71808.1	120920	81939	29439	70536.9		178456	143751	68040.9						60242.1						69235.2	51010.3
Q9UHJ3	SMBT1_HUMAN	SFMBT1	Scm-like with four MBT domains protein 1	20830	35790.6			41067.5	32020.3	47267.5	30791.6		30283.4	43271.6	45574.3	54119.9	76223.7	31557.6	41861.1	37552.7	32937.1			56059.4	29372.3	49193	31802.4
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	2.06655e+07	1.99855e+07	1.90841e+07	2.21314e+07	1.8555e+07	2.03755e+07	1.91901e+07	1.99475e+07	1.9629e+07	1.92539e+07	1.93735e+07	1.7894e+07	2.70317e+07	1.96208e+07	2.14248e+07	2.02319e+07	2.20094e+07	2.20265e+07	1.96067e+07	2.11057e+07	2.0064e+07	1.79216e+07	2.02209e+07	2.23259e+07
Q9UHJ9	PGAP2_HUMAN	PGAP2	Post-GPI attachment to proteins factor 2	1.85397e+06	1.6142e+06	2.22484e+06	1.60048e+06	1.8967e+06	1.61639e+06	2.09639e+06	1.661e+06	2.4825e+06	2.20618e+06	2.29781e+06	1.57327e+06	2.50165e+06	2.62077e+06	2.499e+06	2.24393e+06	2.36059e+06	1.82515e+06	2.55104e+06	2.72374e+06	2.56311e+06	1.61352e+06	2.04614e+06	2.02949e+06
Q9UHK0	NUFP1_HUMAN	NUFIP1	FMR1-interacting protein NUFIP1	3.46392e+07	3.39436e+07	3.40812e+07	3.5917e+07	3.86508e+07	3.68902e+07	3.32915e+07	3.30043e+07	2.93199e+07	3.54151e+07	3.13803e+07	3.57876e+07	3.30243e+07	4.11325e+07	3.59423e+07	3.37367e+07	3.31275e+07	4.00452e+07	3.72069e+07	3.68703e+07	3.61776e+07	4.29662e+07	3.75557e+07	3.95494e+07
Q9UHK6	AMACR_HUMAN	AMACR	Alpha-methylacyl-CoA racemase	840251	747137	932176	988836	507763	785848	902671	598716	814457	782744	726117	694247	904182	965610	927108	777158	900132	899412	847462	915264	916499	995590	914186	776006
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	894138	888556	913542	846365	861917	868235	839203	864263	980442	860964	727461	818398	723046	597212	656295	644230	641693	812184	752135	577276	712303	746751	637266	661791
Q9UHL9	GT2D1_HUMAN	GTF2IRD1	General transcription factor II-I repeat domain-containing protein 1	1.35191e+06	1.7166e+06	1.4996e+06	1.37103e+06	1.68183e+06	1.80543e+06	1.32151e+06	1.30999e+06	1.56924e+06	1.11742e+06	1.34088e+06	1.60906e+06	2.19633e+06	2.09338e+06	1.50897e+06	1.68453e+06	1.90633e+06	1.18979e+06	1.71411e+06	1.64974e+06	1.96609e+06	2.04076e+06	1.64749e+06	1.675e+06
Q9UHN1	DPOG2_HUMAN	POLG2	DNA polymerase subunit gamma-2	2.11726e+06	2.19399e+06	2.04327e+06	2.13249e+06	2.34281e+06	2.40013e+06	2.30705e+06	2.08855e+06	2.10782e+06	2.01795e+06	2.2552e+06	1.98946e+06	2.19183e+06	1.84976e+06	1.98034e+06	2.08336e+06	2.24105e+06	2.38118e+06	2.24626e+06	2.2314e+06	2.07134e+06	2.0306e+06	2.27503e+06	1.94206e+06
Q9UHN6	CEIP2_HUMAN	CEMIP2	Inactive cell surface hyaluronidase CEMIP2	4.96626e+06	5.43226e+06	5.46389e+06	4.41114e+06	4.93593e+06	5.1969e+06	5.52137e+06	4.8356e+06	5.45239e+06	4.92925e+06	5.54666e+06	4.88166e+06	3.45197e+06	3.99966e+06	3.87368e+06	3.59142e+06	3.54119e+06	3.94239e+06	3.9106e+06	3.94481e+06	3.99654e+06	3.83274e+06	3.83681e+06	3.94979e+06
Q9UHP3	UBP25_HUMAN	USP25	Ubiquitin carboxyl-terminal hydrolase 25	2.92174e+06	2.96177e+06	2.90299e+06	3.15498e+06	3.1724e+06	3.03384e+06	3.10478e+06	2.7623e+06	3.23957e+06	2.75346e+06	3.34802e+06	3.06001e+06	3.36754e+06	3.01004e+06	3.24894e+06	3.04404e+06	3.36372e+06	3.25933e+06	3.06263e+06	2.90598e+06	2.93796e+06	3.37525e+06	3.25402e+06	2.8299e+06
Q9UHQ1	NARF_HUMAN	NARF	Nuclear prelamin A recognition factor	1.86616e+07	1.60269e+07	1.71398e+07	1.72017e+07	1.79035e+07	1.66245e+07	1.61393e+07	1.52511e+07	1.51868e+07	1.40631e+07	1.6436e+07	1.65759e+07	2.07012e+07	1.82371e+07	1.92148e+07	2.06712e+07	2.03752e+07	2.14827e+07	2.09587e+07	2.36373e+07	1.90863e+07	2.39093e+07	1.8949e+07	1.84121e+07
Q9UHQ4	BAP29_HUMAN	BCAP29	B-cell receptor-associated protein 29	4.17803e+06	4.14585e+06	4.81703e+06	5.51878e+06	4.06231e+06	4.36763e+06	4.14533e+06	4.34839e+06	4.94708e+06	4.38621e+06	5.03345e+06	5.66062e+06	6.16506e+06	4.69654e+06	5.03209e+06	6.12912e+06	4.71073e+06	5.88678e+06	4.71893e+06	5.59576e+06	5.31053e+06	4.54186e+06	5.04696e+06	6.0076e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	3.78844e+07	4.6141e+07	3.85655e+07	4.5107e+07	3.93662e+07	4.10479e+07	3.81115e+07	4.73847e+07	3.3575e+07	4.11952e+07	3.74785e+07	4.56819e+07	2.56215e+07	2.05454e+07	1.794e+07	2.63842e+07	2.20556e+07	1.90756e+07	2.22247e+07	2.8593e+07	2.17164e+07	1.90341e+07	2.11122e+07	2.60329e+07
Q9UHR4	BI2L1_HUMAN	BAIAP2L1	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	2.51654e+07	2.34619e+07	2.2754e+07	2.45875e+07	2.44962e+07	2.32587e+07	2.39729e+07	2.32888e+07	2.37072e+07	2.28692e+07	2.36055e+07	2.33553e+07	2.00129e+07	1.82192e+07	1.83895e+07	2.1172e+07	1.91069e+07	1.84489e+07	1.86235e+07	1.92453e+07	1.91603e+07	2.17804e+07	1.90902e+07	2.02709e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	1.22263e+07	1.11866e+07	1.12668e+07	1.05046e+07	1.08587e+07	1.14634e+07	1.11961e+07	1.07169e+07	9.69526e+06	1.08232e+07	1.07378e+07	1.27581e+07	7.45901e+06	1.495e+07	1.12264e+07	1.19463e+07	1.12342e+07	1.09059e+07	1.21906e+07	1.21709e+07	1.07661e+07	1.59145e+07	1.15014e+07	1.21313e+07
Q9UHR6	ZNHI2_HUMAN	ZNHIT2	Zinc finger HIT domain-containing protein 2	9.73034e+06	9.62969e+06	8.88479e+06	1.1104e+07	9.80921e+06	1.03554e+07	9.67991e+06	9.5969e+06	9.00677e+06	9.55323e+06	9.05947e+06	9.24265e+06	9.91135e+06	1.13768e+07	1.05418e+07	1.14787e+07	1.1146e+07	9.79303e+06	1.0642e+07	1.04468e+07	1.01488e+07	1.43588e+07	1.1141e+07	1.09777e+07
